rpm;T;Q;P;CT;CQ;CP
2342;25.18449594;0.868341588;212.990582;0.032934977;0.001419465;0.008918762
2343;25.20661636;0.869083;213.2634603;0.032935773;0.001419465;0.008918759
2344;25.22874645;0.869824727;213.5365713;0.032936568;0.001419464;0.008918756
2345;25.25088622;0.87056677;213.8099152;0.032937362;0.001419464;0.008918753
2346;25.27303567;0.871309129;214.083492;0.032938156;0.001419463;0.00891875
2347;25.29519479;0.872051803;214.3573019;0.032938949;0.001419463;0.008918748
2348;25.31736359;0.872794792;214.6313448;0.032939741;0.001419462;0.008918745
2349;25.33954208;0.873538097;214.9056211;0.032940532;0.001419462;0.008918742
2350;25.36173024;0.874281717;215.1801306;0.032941323;0.001419461;0.008918739
2351;25.38392807;0.875025652;215.4548736;0.032942113;0.001419461;0.008918736
2352;25.40613559;0.875769903;215.7298501;0.032942902;0.00141946;0.008918733
2353;25.42835278;0.87651447;216.0050603;0.032943691;0.00141946;0.00891873
2354;25.45057965;0.877259352;216.2805042;0.032944479;0.001419459;0.008918727
2355;25.4728162;0.878004549;216.5561819;0.032945266;0.001419459;0.008918724
2356;25.49506243;0.878750062;216.8320936;0.032946053;0.001419458;0.008918721
2357;25.51731833;0.879495891;217.1082393;0.032946839;0.001419458;0.008918718
2358;25.53958391;0.880242034;217.3846191;0.032947624;0.001419458;0.008918715
2359;25.56185917;0.880988494;217.6612331;0.032948408;0.001419457;0.008918712
2360;25.58414411;0.881735268;217.9380815;0.032949192;0.001419457;0.008918709
2361;25.60643873;0.882482358;218.2151643;0.032949975;0.001419456;0.008918705
2362;25.62874302;0.883229764;218.4924816;0.032950758;0.001419456;0.008918702
2363;25.65105699;0.883977485;218.7700336;0.032951539;0.001419455;0.008918699
2364;25.67338064;0.884725521;219.0478202;0.03295232;0.001419455;0.008918696
2365;25.69571397;0.885473873;219.3258417;0.032953101;0.001419454;0.008918693
2366;25.71805698;0.886222541;219.6040981;0.03295388;0.001419454;0.00891869
2367;25.74040966;0.886971524;219.8825896;0.032954659;0.001419453;0.008918687
2368;25.76277202;0.887720822;220.1613161;0.032955437;0.001419453;0.008918684
2369;25.78514406;0.888470436;220.4402779;0.032956215;0.001419452;0.008918681
2370;25.80752578;0.889220365;220.719475;0.032956992;0.001419452;0.008918678
2371;25.82991718;0.88997061;220.9989075;0.032957768;0.001419451;0.008918675
2372;25.85231825;0.89072117;221.2785756;0.032958543;0.001419451;0.008918672
2373;25.874729;0.891472045;221.5584792;0.032959318;0.00141945;0.008918668
2374;25.89714943;0.892223236;221.8386186;0.032960092;0.00141945;0.008918665
2375;25.91957954;0.892974743;222.1189938;0.032960866;0.001419449;0.008918662
2376;25.94201932;0.893726565;222.3996049;0.032961638;0.001419449;0.008918659
2377;25.96446878;0.894478702;222.680452;0.03296241;0.001419448;0.008918656
2378;25.98692792;0.895231155;222.9615352;0.032963182;0.001419448;0.008918653
2379;26.00939674;0.895983923;223.2428546;0.032963952;0.001419447;0.00891865
2380;26.03187524;0.896737007;223.5244104;0.032964722;0.001419447;0.008918646
2381;26.05436341;0.897490406;223.8062025;0.032965492;0.001419446;0.008918643
2382;26.07686127;0.898244121;224.0882312;0.03296626;0.001419446;0.00891864
2383;26.0993688;0.898998151;224.3704964;0.032967028;0.001419445;0.008918637
2384;26.12188601;0.899752496;224.6529984;0.032967796;0.001419445;0.008918634
2385;26.14441289;0.900507157;224.9357372;0.032968562;0.001419444;0.00891863
2386;26.16694946;0.901262134;225.2187129;0.032969328;0.001419444;0.008918627
2387;26.1894957;0.902017426;225.5019256;0.032970094;0.001419443;0.008918624
2388;26.21205162;0.902773033;225.7853754;0.032970858;0.001419443;0.008918621
2389;26.23461722;0.903528956;226.0690624;0.032971622;0.001419442;0.008918618
2390;26.25719249;0.904285194;226.3529866;0.032972386;0.001419442;0.008918614
2391;26.27977745;0.905041748;226.6371483;0.032973148;0.001419441;0.008918611
2392;26.30237208;0.905798617;226.9215475;0.03297391;0.001419441;0.008918608
2393;26.32497639;0.906555801;227.2061843;0.032974671;0.00141944;0.008918605
2394;26.34759037;0.907313302;227.4910588;0.032975432;0.001419439;0.008918601
2395;26.37021404;0.908071117;227.7761711;0.032976192;0.001419439;0.008918598
2396;26.39284738;0.908829248;228.0615213;0.032976951;0.001419438;0.008918595
2397;26.4154904;0.909587694;228.3471095;0.03297771;0.001419438;0.008918592
2398;26.4381431;0.910346456;228.6329358;0.032978468;0.001419437;0.008918588
2399;26.46080548;0.911105534;228.9190002;0.032979225;0.001419437;0.008918585
2400;26.48347754;0.911864927;229.205303;0.032979982;0.001419436;0.008918582
2401;26.50615927;0.912624635;229.4918442;0.032980738;0.001419436;0.008918578
2402;26.52885068;0.913384659;229.7786238;0.032981493;0.001419435;0.008918575
2403;26.55155177;0.914144998;230.065642;0.032982248;0.001419435;0.008918572
2404;26.57426254;0.914905652;230.352899;0.032983002;0.001419434;0.008918568
2405;26.59698298;0.915666622;230.6403947;0.032983755;0.001419434;0.008918565
2406;26.6197131;0.916427908;230.9281293;0.032984508;0.001419433;0.008918562
2407;26.6424529;0.917189509;231.2161029;0.03298526;0.001419433;0.008918558
2408;26.66520238;0.917951425;231.5043156;0.032986011;0.001419432;0.008918555
2409;26.68796154;0.918713657;231.7927674;0.032986762;0.001419432;0.008918552
2410;26.71073037;0.919476205;232.0814586;0.032987512;0.001419431;0.008918548
2411;26.73350889;0.920239067;232.3703891;0.032988261;0.001419431;0.008918545
2412;26.75629708;0.921002246;232.6595591;0.03298901;0.00141943;0.008918542
2413;26.77909495;0.921765739;232.9489687;0.032989758;0.001419429;0.008918538
2414;26.80190249;0.922529549;233.238618;0.032990506;0.001419429;0.008918535
2415;26.82471972;0.923293673;233.528507;0.032991253;0.001419428;0.008918532
2416;26.84754662;0.924058113;233.818636;0.032991999;0.001419428;0.008918528
2417;26.8703832;0.924822869;234.1090049;0.032992744;0.001419427;0.008918525
2418;26.89322946;0.92558794;234.3996139;0.032993489;0.001419427;0.008918521
2419;26.91608539;0.926353326;234.690463;0.032994234;0.001419426;0.008918518
2420;26.93895101;0.927119028;234.9815525;0.032994977;0.001419426;0.008918515
2421;26.9618263;0.927885046;235.2728823;0.03299572;0.001419425;0.008918511
2422;26.98471127;0.928651378;235.5644526;0.032996462;0.001419425;0.008918508
2423;27.00760592;0.929418027;235.8562635;0.032997204;0.001419424;0.008918504
2424;27.03051024;0.93018499;236.148315;0.032997945;0.001419424;0.008918501
2425;27.05342425;0.93095227;236.4406073;0.032998686;0.001419423;0.008918497
2426;27.07634793;0.931719864;236.7331405;0.032999425;0.001419422;0.008918494
2427;27.09928129;0.932487774;237.0259146;0.033000164;0.001419422;0.008918491
2428;27.12222432;0.933256;237.3189298;0.033000903;0.001419421;0.008918487
2429;27.14517704;0.934024541;237.6121862;0.033001641;0.001419421;0.008918484
2430;27.16813943;0.934793397;237.9056839;0.033002378;0.00141942;0.00891848
2431;27.19111151;0.935562569;238.1994229;0.033003115;0.00141942;0.008918477
2432;27.21409325;0.936332057;238.4934034;0.03300385;0.001419419;0.008918473
2433;27.23708468;0.93710186;238.7876254;0.033004586;0.001419419;0.00891847
2434;27.26008579;0.937871978;239.0820891;0.03300532;0.001419418;0.008918466
2435;27.28309657;0.938642412;239.3767946;0.033006055;0.001419417;0.008918463
2436;27.30611703;0.939413161;239.6717419;0.033006788;0.001419417;0.008918459
2437;27.32914717;0.940184226;239.9669312;0.033007521;0.001419416;0.008918456
2438;27.35218699;0.940955606;240.2623626;0.033008253;0.001419416;0.008918452
2439;27.37523648;0.941727301;240.5580361;0.033008984;0.001419415;0.008918449
2440;27.39829566;0.942499312;240.8539519;0.033009715;0.001419415;0.008918445
2441;27.42136451;0.943271639;241.15011;0.033010446;0.001419414;0.008918442
2442;27.44444304;0.944044281;241.4465106;0.033011175;0.001419414;0.008918438
2443;27.46753124;0.944817238;241.7431537;0.033011904;0.001419413;0.008918435
2444;27.49062913;0.945590511;242.0400395;0.033012633;0.001419412;0.008918431
2445;27.51373669;0.946364099;242.3371681;0.03301336;0.001419412;0.008918428
2446;27.53685393;0.947138003;242.6345395;0.033014088;0.001419411;0.008918424
2447;27.55998085;0.947912222;242.9321539;0.033014814;0.001419411;0.008918421
2448;27.58311745;0.948686757;243.2300113;0.03301554;0.00141941;0.008918417
2449;27.60626372;0.949461607;243.5281118;0.033016265;0.00141941;0.008918413
2450;27.62941967;0.950236773;243.8264556;0.03301699;0.001419409;0.00891841
2451;27.6525853;0.951012254;244.1250428;0.033017714;0.001419408;0.008918406
2452;27.67576061;0.951788051;244.4238734;0.033018437;0.001419408;0.008918403
2453;27.6989456;0.952564163;244.7229475;0.03301916;0.001419407;0.008918399
2454;27.72214026;0.95334059;245.0222653;0.033019882;0.001419407;0.008918396
2455;27.74534461;0.954117333;245.3218269;0.033020604;0.001419406;0.008918392
2456;27.76855863;0.954894391;245.6216323;0.033021325;0.001419406;0.008918388
2457;27.79178232;0.955671765;245.9216816;0.033022045;0.001419405;0.008918385
2458;27.8150157;0.956449455;246.221975;0.033022765;0.001419404;0.008918381
2459;27.83825876;0.957227459;246.5225125;0.033023484;0.001419404;0.008918378
2460;27.86151149;0.95800578;246.8232943;0.033024203;0.001419403;0.008918374
2461;27.8847739;0.958784415;247.1243204;0.033024921;0.001419403;0.00891837
2462;27.90804599;0.959563366;247.4255909;0.033025638;0.001419402;0.008918367
2463;27.93132775;0.960342633;247.727106;0.033026355;0.001419402;0.008918363
2464;27.9546192;0.961122215;248.0288657;0.033027071;0.001419401;0.008918359
2465;27.97792032;0.961902112;248.3308701;0.033027786;0.0014194;0.008918356
2466;28.00123112;0.962682325;248.6331194;0.033028501;0.0014194;0.008918352
2467;28.0245516;0.963462854;248.9356137;0.033029215;0.001419399;0.008918349
2468;28.04788175;0.964243698;249.2383529;0.033029929;0.001419399;0.008918345
2469;28.07122159;0.965024857;249.5413373;0.033030642;0.001419398;0.008918341
2470;28.0945711;0.965806332;249.8445669;0.033031355;0.001419398;0.008918338
2471;28.11793029;0.966588122;250.1480419;0.033032066;0.001419397;0.008918334
2472;28.14129916;0.967370228;250.4517623;0.033032778;0.001419396;0.00891833
2473;28.1646777;0.968152649;250.7557282;0.033033488;0.001419396;0.008918327
2474;28.18806593;0.968935386;251.0599397;0.033034198;0.001419395;0.008918323
2475;28.21146383;0.969718438;251.364397;0.033034908;0.001419395;0.008918319
2476;28.23487141;0.970501805;251.6691001;0.033035617;0.001419394;0.008918315
2477;28.25828867;0.971285488;251.9740491;0.033036325;0.001419393;0.008918312
2478;28.2817156;0.972069487;252.2792442;0.033037032;0.001419393;0.008918308
2479;28.30515221;0.972853801;252.5846853;0.03303774;0.001419392;0.008918304
2480;28.32859851;0.97363843;252.8903727;0.033038446;0.001419392;0.008918301
2481;28.35205448;0.974423375;253.1963064;0.033039152;0.001419391;0.008918297
2482;28.37552012;0.975208636;253.5024866;0.033039857;0.00141939;0.008918293
2483;28.39899545;0.975994211;253.8089133;0.033040562;0.00141939;0.00891829
2484;28.42248045;0.976780103;254.1155865;0.033041266;0.001419389;0.008918286
2485;28.44597514;0.977566309;254.4225065;0.033041969;0.001419389;0.008918282
2486;28.46947949;0.978352831;254.7296734;0.033042672;0.001419388;0.008918278
2487;28.49299353;0.979139669;255.0370871;0.033043375;0.001419387;0.008918275
2488;28.51651725;0.979926822;255.3447479;0.033044076;0.001419387;0.008918271
2489;28.54005064;0.980714291;255.6526557;0.033044777;0.001419386;0.008918267
2490;28.56359371;0.981502075;255.9608108;0.033045478;0.001419386;0.008918263
2491;28.58714646;0.982290174;256.2692132;0.033046178;0.001419385;0.00891826
2492;28.61070889;0.983078589;256.577863;0.033046877;0.001419384;0.008918256
2493;28.634281;0.98386732;256.8867604;0.033047576;0.001419384;0.008918252
2494;28.65786278;0.984656365;257.1959053;0.033048274;0.001419383;0.008918248
2495;28.68145424;0.985445727;257.505298;0.033048972;0.001419383;0.008918245
2496;28.70505538;0.986235404;257.8149384;0.033049669;0.001419382;0.008918241
2497;28.7286662;0.987025396;258.1248268;0.033050365;0.001419381;0.008918237
2498;28.75228669;0.987815703;258.4349632;0.033051061;0.001419381;0.008918233
2499;28.77591687;0.988606327;258.7453476;0.033051756;0.00141938;0.008918229
2500;28.79955672;0.989397265;259.0559803;0.033052451;0.00141938;0.008918226
2501;28.82320625;0.990188519;259.3668613;0.033053145;0.001419379;0.008918222
2502;28.84686545;0.990980089;259.6779907;0.033053839;0.001419378;0.008918218
2503;28.87053434;0.991771974;259.9893686;0.033054532;0.001419378;0.008918214
2504;28.8942129;0.992564174;260.3009951;0.033055224;0.001419377;0.00891821
2505;28.91790114;0.99335669;260.6128704;0.033055916;0.001419377;0.008918207
2506;28.94159906;0.994149522;260.9249944;0.033056607;0.001419376;0.008918203
2507;28.96530666;0.994942669;261.2373673;0.033057298;0.001419375;0.008918199
2508;28.98902394;0.995736131;261.5499892;0.033057988;0.001419375;0.008918195
2509;29.01275089;0.996529909;261.8628602;0.033058677;0.001419374;0.008918191
2510;29.03648752;0.997324002;262.1759804;0.033059366;0.001419374;0.008918187
2511;29.06023383;0.998118411;262.4893499;0.033060054;0.001419373;0.008918184
2512;29.08398982;0.998913135;262.8029688;0.033060742;0.001419372;0.00891818
2513;29.10775548;0.999708175;263.1168372;0.033061429;0.001419372;0.008918176
2514;29.13153083;1.00050353;263.4309552;0.033062116;0.001419371;0.008918172
2515;29.15531585;1.0012992;263.7453229;0.033062802;0.001419371;0.008918168
2516;29.17911055;1.002095186;264.0599404;0.033063487;0.00141937;0.008918164
2517;29.20291492;1.002891488;264.3748077;0.033064172;0.001419369;0.00891816
2518;29.22672898;1.003688105;264.6899251;0.033064857;0.001419369;0.008918157
2519;29.25055271;1.004485037;265.0052925;0.03306554;0.001419368;0.008918153
2520;29.27438612;1.005282285;265.3209102;0.033066224;0.001419367;0.008918149
2521;29.29822921;1.006079848;265.6367781;0.033066906;0.001419367;0.008918145
2522;29.32208198;1.006877727;265.9528964;0.033067588;0.001419366;0.008918141
2523;29.34594443;1.007675921;266.2692652;0.03306827;0.001419366;0.008918137
2524;29.36981655;1.008474431;266.5858846;0.033068951;0.001419365;0.008918133
2525;29.39369835;1.009273256;266.9027547;0.033069631;0.001419364;0.008918129
2526;29.41758983;1.010072397;267.2198755;0.033070311;0.001419364;0.008918125
2527;29.44149099;1.010871853;267.5372473;0.03307099;0.001419363;0.008918122
2528;29.46540182;1.011671625;267.85487;0.033071669;0.001419362;0.008918118
2529;29.48932234;1.012471712;268.1727438;0.033072347;0.001419362;0.008918114
2530;29.51325253;1.013272114;268.4908688;0.033073025;0.001419361;0.00891811
2531;29.5371924;1.014072832;268.809245;0.033073702;0.001419361;0.008918106
2532;29.56114194;1.014873866;269.1278727;0.033074378;0.00141936;0.008918102
2533;29.58510117;1.015675215;269.4467518;0.033075054;0.001419359;0.008918098
2534;29.60907007;1.016476879;269.7658825;0.033075729;0.001419359;0.008918094
2535;29.63304865;1.017278859;270.0852648;0.033076404;0.001419358;0.00891809
2536;29.65703691;1.018081154;270.404899;0.033077078;0.001419357;0.008918086
2537;29.68103485;1.018883765;270.724785;0.033077752;0.001419357;0.008918082
2538;29.70504247;1.019686691;271.044923;0.033078425;0.001419356;0.008918078
2539;29.72905976;1.020489933;271.3653131;0.033079098;0.001419356;0.008918074
2540;29.75308673;1.02129349;271.6859553;0.03307977;0.001419355;0.00891807
2541;29.77712338;1.022097362;272.0068498;0.033080441;0.001419354;0.008918066
2542;29.80116971;1.022901551;272.3279967;0.033081112;0.001419354;0.008918062
2543;29.82522571;1.023706054;272.649396;0.033081783;0.001419353;0.008918058
2544;29.8492914;1.024510873;272.971048;0.033082452;0.001419352;0.008918055
2545;29.87336676;1.025316008;273.2929525;0.033083122;0.001419352;0.008918051
2546;29.8974518;1.026121457;273.6151099;0.03308379;0.001419351;0.008918047
2547;29.92154651;1.026927223;273.9375201;0.033084458;0.001419351;0.008918043
2548;29.94565091;1.027733304;274.2601833;0.033085126;0.00141935;0.008918039
2549;29.96976498;1.0285397;274.5830995;0.033085793;0.001419349;0.008918035
2550;29.99388874;1.029346412;274.906269;0.03308646;0.001419349;0.008918031
2551;30.01802217;1.030153439;275.2296916;0.033087126;0.001419348;0.008918027
2552;30.04216527;1.030960782;275.5533677;0.033087791;0.001419347;0.008918023
2553;30.06631806;1.03176844;275.8772971;0.033088456;0.001419347;0.008918019
2554;30.09048052;1.032576414;276.2014802;0.03308912;0.001419346;0.008918015
2555;30.11465266;1.033384703;276.5259169;0.033089784;0.001419345;0.008918011
2556;30.13883448;1.034193307;276.8506074;0.033090447;0.001419345;0.008918007
2557;30.16302598;1.035002227;277.1755517;0.03309111;0.001419344;0.008918003
2558;30.18722716;1.035811463;277.50075;0.033091772;0.001419344;0.008917999
2559;30.21143801;1.036621014;277.8262023;0.033092434;0.001419343;0.008917995
2560;30.23565854;1.03743088;278.1519088;0.033093095;0.001419342;0.008917991
2561;30.25988875;1.038241062;278.4778696;0.033093755;0.001419342;0.008917986
2562;30.28412864;1.03905156;278.8040847;0.033094415;0.001419341;0.008917982
2563;30.3083782;1.039862373;279.1305542;0.033095075;0.00141934;0.008917978
2564;30.33263745;1.040673501;279.4572783;0.033095734;0.00141934;0.008917974
2565;30.35690637;1.041484945;279.7842571;0.033096392;0.001419339;0.00891797
2566;30.38118497;1.042296704;280.1114906;0.03309705;0.001419338;0.008917966
2567;30.40547325;1.043108779;280.4389789;0.033097708;0.001419338;0.008917962
2568;30.4297712;1.043921169;280.7667222;0.033098364;0.001419337;0.008917958
2569;30.45407884;1.044733874;281.0947206;0.033099021;0.001419336;0.008917954
2570;30.47839615;1.045546895;281.4229741;0.033099676;0.001419336;0.00891795
2571;30.50272314;1.046360232;281.7514828;0.033100331;0.001419335;0.008917946
2572;30.52705981;1.047173884;282.0802469;0.033100986;0.001419335;0.008917942
2573;30.55140615;1.047987852;282.4092664;0.03310164;0.001419334;0.008917938
2574;30.57576218;1.048802135;282.7385415;0.033102294;0.001419333;0.008917934
2575;30.60012788;1.049616733;283.0680722;0.033102947;0.001419333;0.00891793
2576;30.62450326;1.050431647;283.3978586;0.0331036;0.001419332;0.008917926
2577;30.64888832;1.051246876;283.7279009;0.033104252;0.001419331;0.008917922
2578;30.67328305;1.052062421;284.0581991;0.033104903;0.001419331;0.008917917
2579;30.69768747;1.052878281;284.3887534;0.033105554;0.00141933;0.008917913
2580;30.72210156;1.053694457;284.7195638;0.033106204;0.001419329;0.008917909
2581;30.74652533;1.054510948;285.0506304;0.033106854;0.001419329;0.008917905
2582;30.77095878;1.055327755;285.3819534;0.033107504;0.001419328;0.008917901
2583;30.7954019;1.056144877;285.7135328;0.033108153;0.001419327;0.008917897
2584;30.81985471;1.056962315;286.0453688;0.033108801;0.001419327;0.008917893
2585;30.84431719;1.057780068;286.3774613;0.033109449;0.001419326;0.008917889
2586;30.86878935;1.058598137;286.7098106;0.033110096;0.001419325;0.008917885
2587;30.89327119;1.059416521;287.0424168;0.033110743;0.001419325;0.008917881
2588;30.9177627;1.06023522;287.3752798;0.033111389;0.001419324;0.008917876
2589;30.9422639;1.061054235;287.7083999;0.033112035;0.001419323;0.008917872
2590;30.96677477;1.061873565;288.0417772;0.03311268;0.001419323;0.008917868
2591;30.99129532;1.062693211;288.3754116;0.033113325;0.001419322;0.008917864
2592;31.01582555;1.063513173;288.7093034;0.033113969;0.001419321;0.00891786
2593;31.04036546;1.06433345;289.0434526;0.033114612;0.001419321;0.008917856
2594;31.06491504;1.065154042;289.3778593;0.033115256;0.00141932;0.008917852
2595;31.0894743;1.06597495;289.7125237;0.033115898;0.00141932;0.008917847
2596;31.11404324;1.066796173;290.0474458;0.03311654;0.001419319;0.008917843
2597;31.13862186;1.067617712;290.3826257;0.033117182;0.001419318;0.008917839
2598;31.16321016;1.068439566;290.7180635;0.033117823;0.001419318;0.008917835
2599;31.18780813;1.069261735;291.0537593;0.033118463;0.001419317;0.008917831
2600;31.21241579;1.070084221;291.3897133;0.033119103;0.001419316;0.008917827
2601;31.23703312;1.070907021;291.7259255;0.033119743;0.001419316;0.008917823
2602;31.26166013;1.071730137;292.062396;0.033120382;0.001419315;0.008917818
2603;31.28629681;1.072553569;292.3991249;0.03312102;0.001419314;0.008917814
2604;31.31094318;1.073377316;292.7361123;0.033121658;0.001419314;0.00891781
2605;31.33559922;1.074201378;293.0733584;0.033122296;0.001419313;0.008917806
2606;31.36026494;1.075025756;293.4108632;0.033122933;0.001419312;0.008917802
2607;31.38494034;1.075850449;293.7486267;0.033123569;0.001419312;0.008917798
2608;31.40962542;1.076675458;294.0866492;0.033124205;0.001419311;0.008917793
2609;31.43432017;1.077500783;294.4249307;0.033124841;0.00141931;0.008917789
2610;31.45902461;1.078326422;294.7634713;0.033125476;0.00141931;0.008917785
2611;31.48373872;1.079152378;295.1022712;0.03312611;0.001419309;0.008917781
2612;31.50846251;1.079978648;295.4413303;0.033126744;0.001419308;0.008917777
2613;31.53319597;1.080805235;295.7806488;0.033127377;0.001419308;0.008917772
2614;31.55793912;1.081632136;296.1202269;0.03312801;0.001419307;0.008917768
2615;31.58269194;1.082459353;296.4600646;0.033128643;0.001419306;0.008917764
2616;31.60745444;1.083286886;296.8001619;0.033129274;0.001419306;0.00891776
2617;31.63222662;1.084114734;297.1405191;0.033129906;0.001419305;0.008917756
2618;31.65700848;1.084942898;297.4811362;0.033130537;0.001419304;0.008917751
2619;31.68180002;1.085771377;297.8220132;0.033131167;0.001419304;0.008917747
2620;31.70660123;1.086600171;298.1631504;0.033131797;0.001419303;0.008917743
2621;31.73141212;1.087429281;298.5045478;0.033132426;0.001419302;0.008917739
2622;31.75623269;1.088258706;298.8462055;0.033133055;0.001419302;0.008917735
2623;31.78106294;1.089088447;299.1881236;0.033133684;0.001419301;0.00891773
2624;31.80590286;1.089918504;299.5303021;0.033134311;0.0014193;0.008917726
2625;31.83075247;1.090748875;299.8727413;0.033134939;0.0014193;0.008917722
2626;31.85561175;1.091579563;300.2154412;0.033135566;0.001419299;0.008917718
2627;31.88048071;1.092410566;300.5584019;0.033136192;0.001419298;0.008917713
2628;31.90535935;1.093241884;300.9016234;0.033136818;0.001419297;0.008917709
2629;31.93024766;1.094073517;301.245106;0.033137443;0.001419297;0.008917705
2630;31.95514566;1.094905467;301.5888497;0.033138068;0.001419296;0.008917701
2631;31.98005333;1.095737731;301.9328545;0.033138693;0.001419295;0.008917696
2632;32.00497068;1.096570311;302.2771207;0.033139317;0.001419295;0.008917692
2633;32.02989771;1.097403207;302.6216482;0.03313994;0.001419294;0.008917688
2634;32.05483441;1.098236418;302.9664372;0.033140563;0.001419293;0.008917684
2635;32.0797808;1.099069944;303.3114878;0.033141185;0.001419293;0.008917679
2636;32.10473686;1.099903786;303.6568001;0.033141807;0.001419292;0.008917675
2637;32.1297026;1.100737944;304.0023742;0.033142429;0.001419291;0.008917671
2638;32.15467802;1.101572417;304.3482102;0.03314305;0.001419291;0.008917667
2639;32.17966312;1.102407205;304.6943082;0.03314367;0.00141929;0.008917662
2640;32.20465789;1.103242309;305.0406682;0.03314429;0.001419289;0.008917658
2641;32.22966234;1.104077728;305.3872905;0.033144909;0.001419289;0.008917654
2642;32.25467647;1.104913463;305.734175;0.033145528;0.001419288;0.00891765
2643;32.27970028;1.105749514;306.0813219;0.033146147;0.001419287;0.008917645
2644;32.30473377;1.106585879;306.4287313;0.033146765;0.001419287;0.008917641
2645;32.32977693;1.10742256;306.7764032;0.033147382;0.001419286;0.008917637
2646;32.35482978;1.108259557;307.1243379;0.033147999;0.001419285;0.008917632
2647;32.3798923;1.109096869;307.4725353;0.033148616;0.001419285;0.008917628
2648;32.4049645;1.109934497;307.8209956;0.033149232;0.001419284;0.008917624
2649;32.43004637;1.11077244;308.1697189;0.033149848;0.001419283;0.00891762
2650;32.45513793;1.111610699;308.5187052;0.033150463;0.001419283;0.008917615
2651;32.48023916;1.112449273;308.8679547;0.033151077;0.001419282;0.008917611
2652;32.50535007;1.113288162;309.2174676;0.033151691;0.001419281;0.008917607
2653;32.53047066;1.114127367;309.5672437;0.033152305;0.001419281;0.008917602
2654;32.55560093;1.114966888;309.9172834;0.033152918;0.00141928;0.008917598
2655;32.58074087;1.115806723;310.2675866;0.033153531;0.001419279;0.008917594
2656;32.6058905;1.116646875;310.6181535;0.033154143;0.001419278;0.00891759
2657;32.6310498;1.117487342;310.9689842;0.033154755;0.001419278;0.008917585
2658;32.65621878;1.118328124;311.3200787;0.033155366;0.001419277;0.008917581
2659;32.68139744;1.119169222;311.6714372;0.033155977;0.001419276;0.008917577
2660;32.70658577;1.120010635;312.0230598;0.033156587;0.001419276;0.008917572
2661;32.73178379;1.120852364;312.3749465;0.033157197;0.001419275;0.008917568
2662;32.75699148;1.121694408;312.7270975;0.033157806;0.001419274;0.008917564
2663;32.78220885;1.122536768;313.0795129;0.033158415;0.001419274;0.008917559
2664;32.8074359;1.123379443;313.4321927;0.033159023;0.001419273;0.008917555
2665;32.83267262;1.124222433;313.7851371;0.033159631;0.001419272;0.008917551
2666;32.85791902;1.12506574;314.1383462;0.033160239;0.001419272;0.008917546
2667;32.88317511;1.125909361;314.49182;0.033160846;0.001419271;0.008917542
2668;32.90844087;1.126753298;314.8455587;0.033161452;0.00141927;0.008917538
2669;32.93371631;1.127597551;315.1995624;0.033162058;0.00141927;0.008917533
2670;32.95900142;1.128442119;315.5538311;0.033162664;0.001419269;0.008917529
2671;32.98429622;1.129287002;315.9083649;0.033163269;0.001419268;0.008917525
2672;33.00960069;1.130132201;316.263164;0.033163873;0.001419267;0.00891752
2673;33.03491484;1.130977715;316.6182285;0.033164477;0.001419267;0.008917516
2674;33.06023867;1.131823545;316.9735585;0.033165081;0.001419266;0.008917512
2675;33.08557217;1.132669691;317.329154;0.033165684;0.001419265;0.008917507
2676;33.11091536;1.133516151;317.6850151;0.033166287;0.001419265;0.008917503
2677;33.13626822;1.134362928;318.041142;0.033166889;0.001419264;0.008917499
2678;33.16163076;1.13521002;318.3975347;0.033167491;0.001419263;0.008917494
2679;33.18700298;1.136057427;318.7541934;0.033168092;0.001419263;0.00891749
2680;33.21238488;1.136905149;319.1111182;0.033168693;0.001419262;0.008917485
2681;33.23777645;1.137753188;319.4683091;0.033169293;0.001419261;0.008917481
2682;33.26317771;1.138601541;319.8257662;0.033169893;0.001419261;0.008917477
2683;33.28858864;1.13945021;320.1834897;0.033170493;0.00141926;0.008917472
2684;33.31400925;1.140299195;320.5414797;0.033171092;0.001419259;0.008917468
2685;33.33943953;1.141148495;320.8997362;0.03317169;0.001419258;0.008917464
2686;33.3648795;1.141998111;321.2582593;0.033172288;0.001419258;0.008917459
2687;33.39032914;1.142848042;321.6170492;0.033172886;0.001419257;0.008917455
2688;33.41578846;1.143698288;321.9761059;0.033173483;0.001419256;0.008917451
2689;33.44125746;1.14454885;322.3354296;0.033174079;0.001419256;0.008917446
2690;33.46673614;1.145399727;322.6950203;0.033174675;0.001419255;0.008917442
2691;33.4922245;1.14625092;323.0548781;0.033175271;0.001419254;0.008917437
2692;33.51772253;1.147102429;323.4150032;0.033175866;0.001419254;0.008917433
2693;33.54323024;1.147954252;323.7753957;0.033176461;0.001419253;0.008917429
2694;33.56874763;1.148806392;324.1360555;0.033177056;0.001419252;0.008917424
2695;33.5942747;1.149658847;324.4969829;0.033177649;0.001419251;0.00891742
2696;33.61981145;1.150511617;324.858178;0.033178243;0.001419251;0.008917415
2697;33.64535787;1.151364703;325.2196408;0.033178836;0.00141925;0.008917411
2698;33.67091397;1.152218104;325.5813714;0.033179428;0.001419249;0.008917407
2699;33.69647975;1.15307182;325.9433699;0.03318002;0.001419249;0.008917402
2700;33.72205521;1.153925853;326.3056365;0.033180612;0.001419248;0.008917398
